time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
season,NEM,-0.221527412275637,0.60662456745887,3.70966116110688,2,9.19,-1564500.74631993,328
season,SWM,0.650025206953826,0.412584205747625,7.91241303018861,3.15,20.09,-90806.7373175368,328
annual,2012,-2.1607046906386,4.92733531985229,4.19469819440271,3.99,7.86,-149916.689838789,329
annual,2013,-0.454354318157697,0.628483383161217,4.2029099480279,2.31,10.37,-548227.538311449,329
annual,2014,0.28862319848701,0.526910424852195,3.64119529658512,1.78,9.15,-525392.583970078,329
interannual,2012-4,-0.0982108776090553,0.575296150764463,3.89844913461747,2.03,9.71,-1680356.09391509,329
season,NEM,-0.219888523069396,0.606413580076608,3.70762624278817,1.99,9.18,-1564545.12645343,329
season,SWM,0.613125492900714,0.415976759365186,7.84889338858146,3.15,19.93,-91468.8630474702,329
annual,2012,-2.16339883283781,5,4.20390068206902,4.01,7.87,-148886.544028391,330
annual,2013,-0.454948030625908,0.628918486354497,4.19677713401758,2.31,10.35,-551307.181928355,330
annual,2014,0.274170213706811,0.529003400404712,3.6381524800408,1.78,9.14,-527854.834947505,330
interannual,2012-4,-0.105848033081943,0.576704268977702,3.89594106910606,2.03,9.7,-1684920.80722114,330
season,NEM,-0.226168026605391,0.60777801453047,3.70483223086371,2,9.18,-1569189.35823755,330
season,SWM,0.588128364635486,0.417629185538441,7.8757815790419,3.17,20,-91054.6468737527,330
annual,2012,-2.15730913500977,4.84939404006952,4.18292309686612,3.98,7.85,-147981.291973391,331
annual,2013,-0.469257642189169,0.63103929601531,4.21506919287263,2.33,10.39,-547419.653442127,331
annual,2014,0.274329389377371,0.528247000643694,3.65766479609559,1.79,9.19,-527885.294862934,331
interannual,2012-4,-0.105021697330587,0.576030497028996,3.90815289575514,2.03,9.74,-1680835.51979181,331
season,NEM,-0.226187418612848,0.607109634986177,3.71767236044298,2,9.21,-1565256.89295192,331
season,SWM,0.592095548814834,0.417728234572527,7.83451105972776,3.16,19.89,-91424.1693441076,331
annual,2012,-2.16010764416004,4.85599742646312,4.19442977160654,3.99,7.87,-147715.060870668,332
annual,2013,-0.467183521529298,0.630859326361828,4.20987874685838,2.32,10.38,-549398.839858272,332
annual,2014,0.293549994985477,0.525816169289524,3.65259829694114,1.78,9.18,-525964.140548258,332
interannual,2012-4,-0.103488790801355,0.575814827941678,3.90712050452226,2.03,9.73,-1678967.7403467,332
season,NEM,-0.223166871819364,0.606645866868943,3.71533926669144,2,9.2,-1563406.43832044,332
season,SWM,0.577670927453712,0.418557098007848,7.86344093588971,3.17,19.96,-91228.9267501047,332
annual,2012,-2.16365536808842,5,4.20497926912591,4.01,7.87,-147694.709924089,333
annual,2013,-0.466957067192162,0.630682501867258,4.21241124947466,2.32,10.39,-553077.00890756,333
annual,2014,0.274136406573418,0.528705322066746,3.64617279452905,1.79,9.16,-526718.384484377,333
interannual,2012-4,-0.113281180455535,0.577519885257662,3.90631741266248,2.04,9.73,-1684119.01697472,333
season,NEM,-0.238109144112374,0.609520415566444,3.71602611450452,2.01,9.2,-1568909.02178716,333
season,SWM,0.634831022460437,0.41328614601082,7.95858142982168,3.18,20.21,-90496.0844051334,333
annual,2012,-2.16030726196014,4.88205823197469,4.1944305166477,3.99,7.86,-149121.755741168,334
annual,2013,-0.462627830238375,0.629613905239928,4.21530223139573,2.32,10.4,-547698.671202003,334
annual,2014,0.276921451203807,0.528299279255779,3.64680530880813,1.78,9.16,-528626.032678148,334
interannual,2012-4,-0.103681770607675,0.576004035317662,3.9035271109651,2.03,9.72,-1681444.21441427,334
season,NEM,-0.225900265609384,0.607332159424229,3.71234643411022,2,9.19,-1566379.88412597,334
season,SWM,0.625723381253651,0.413828711290679,7.97361186727087,3.19,20.25,-90430.1984049488,334
annual,2012,-2.15998929159487,4.84046048138666,4.19444318943859,3.99,7.87,-147781.008007061,335
annual,2013,-0.451806388842169,0.628053321428954,4.20074918788731,2.31,10.36,-549600.32003692,335
annual,2014,0.269990890528664,0.529234348450613,3.64726454267575,1.79,9.16,-527729.173110328,335
interannual,2012-4,-0.0982133930216364,0.575262917530391,3.89922329537492,2.03,9.71,-1681436.96198891,335
season,NEM,-0.218883366019065,0.60618724237772,3.70823958058607,1.99,9.19,-1566406.78273962,335
season,SWM,0.601350538675822,0.41647558572851,7.89012441996514,3.17,20.03,-90567.9861628458,335
annual,2012,-2.16303145530461,5,4.20235654706423,4.01,7.87,-148055.585717607,336
annual,2013,-0.447135858386187,0.626944890578851,4.20321683109035,2.31,10.37,-549237.454941829,336
annual,2014,0.278286572833321,0.52800500769223,3.6496601363554,1.79,9.17,-526752.774806851,336
interannual,2012-4,-0.098500413481461,0.57519630766609,3.90187584375563,2.03,9.72,-1680348.68301596,336
season,NEM,-0.220232574709071,0.606357597304767,3.70997569475406,2,9.19,-1566028.05743899,336
season,SWM,0.624169056650089,0.413712167921473,7.99839579057994,3.19,20.31,-89608.407111714,336
annual,2012,-2.16012633516687,4.87975073956763,4.19374482626267,3.99,7.86,-149316.801209485,337
annual,2013,-0.470484472842326,0.631543913347639,4.21030583897289,2.32,10.38,-548846.380176291,337
annual,2014,0.284055074321853,0.527203141859634,3.6500205604874,1.78,9.17,-528054.35010338,337
interannual,2012-4,-0.113644897201021,0.577803932817411,3.90126321620042,2.03,9.72,-1684359.57264692,337
season,NEM,-0.238939127820313,0.609870880838697,3.71247047840311,2,9.19,-1568886.34211177,337
season,SWM,0.635052372325849,0.413889604361577,7.89318407432442,3.15,20.04,-90894.4138591396,337
annual,2012,-2.16612128314737,5,4.21536118603,4.02,7.89,-147771.881290637,338
annual,2013,-0.464124451881697,0.630313593394844,4.20776491462532,2.32,10.38,-548065.978092202,338
annual,2014,0.271543719834597,0.529322541794671,3.63927453932059,1.78,9.14,-529831.913977538,338
interannual,2012-4,-0.107364219727315,0.576752324208241,3.90075350087327,2.03,9.72,-1683096.45157813,338
season,NEM,-0.231072915848042,0.608388376077857,3.71140088450841,2,9.19,-1568198.95983326,338
season,SWM,0.63464209515013,0.41357584945547,7.92943079104661,3.17,20.13,-90359.6840375521,338
annual,2012,-2.16502143935556,4.94078169945781,4.21244034403001,4.01,7.89,-148427.5653386,339
annual,2013,-0.450111699705985,0.627403685831785,4.20656699245475,2.31,10.38,-547706.817637587,339
annual,2014,0.296110933255287,0.526324917854347,3.62962143597907,1.77,9.12,-528720.769091021,339
interannual,2012-4,-0.0874560863271926,0.573746667204561,3.89227882518449,2.02,9.7,-1684005.34657432,339
season,NEM,-0.209091621053083,0.604699349574024,3.70057411733365,1.99,9.17,-1567762.66572911,339
season,SWM,0.629918084114274,0.414359386561296,7.88452929830132,3.15,20.02,-91734.6779462561,339
annual,2012,-2.15828198783301,4.84278832456559,4.18721131964629,3.98,7.85,-148806.611347795,340
annual,2013,-0.46043653771527,0.629978115852302,4.19888167382017,2.31,10.36,-548714.058557616,340
annual,2014,0.277432761861949,0.527984160256332,3.65333380428421,1.79,9.17,-527900.363434364,340
interannual,2012-4,-0.100256525485642,0.575567141300503,3.90019642117184,2.03,9.72,-1681436.83553275,340
season,NEM,-0.221737987683322,0.606676899867683,3.70943976013089,2,9.19,-1565802.94778583,340
season,SWM,0.615208112959193,0.415543921867075,7.87723088375831,3.16,20,-91239.3592716729,340
annual,2012,-2.1627201984455,5,4.20104873830729,4.01,7.86,-147849.05244073,341
annual,2013,-0.462533027579345,0.629958865328078,4.20807427412514,2.32,10.38,-546958.298103656,341
annual,2014,0.293603442520925,0.526192369622482,3.64228729501047,1.78,9.15,-527430.085317831,341
interannual,2012-4,-0.0982714904754566,0.575269927982976,3.89928856754287,2.03,9.71,-1680822.92783407,341
season,NEM,-0.219075112541143,0.60630557040047,3.70668112299741,1.99,9.18,-1565153.54157795,341
season,SWM,0.593408737972179,0.41688368087271,7.91073751367987,3.18,20.09,-90981.2164579316,341
annual,2012,-2.15624539928667,4.808361783588,4.17984532008671,3.97,7.84,-149113.586763697,342
annual,2013,-0.462245711093734,0.630307444108482,4.19998817081761,2.32,10.36,-547595.151609792,342
annual,2014,0.267397429091609,0.529365751623577,3.65324953907845,1.79,9.17,-529803.263906864,342
interannual,2012-4,-0.111360924613205,0.577314652662277,3.90350299010737,2.03,9.72,-1684324.32659686,342
season,NEM,-0.233150576812472,0.60870982166251,3.71299936611093,2,9.19,-1568256.60554189,342
season,SWM,0.598994525785926,0.416893371400194,7.86567812587131,3.16,19.97,-91535.6145528166,342
annual,2012,-2.16223526371549,5,4.19901199775469,4,7.86,-148202.178364242,343
annual,2013,-0.465573901520091,0.630332689439721,4.21349089573971,2.32,10.39,-546326.633621429,343
annual,2014,0.26670254406627,0.529647188165252,3.64833528611217,1.79,9.16,-528519.622763543,343
interannual,2012-4,-0.10699762075405,0.576588409053775,3.90307332866192,2.03,9.72,-1679486.13505087,343
season,NEM,-0.228841704951987,0.607870804903431,3.71297996483448,2,9.2,-1563774.01307669,343
season,SWM,0.600797041550828,0.416944150951518,7.84631201299203,3.16,19.92,-91394.2934686213,343
annual,2012,-2.16409220879387,4.98650796391301,4.20719685140366,4.01,7.88,-148515.016059252,344
annual,2013,-0.443688340995984,0.626050070045561,4.20664021776493,2.31,10.38,-547126.536095545,344
annual,2014,0.283781302652055,0.527463724629226,3.64405641672713,1.78,9.15,-527805.048230706,344
interannual,2012-4,-0.101562889123757,0.575690965992299,3.90244754589116,2.03,9.72,-1681338.07778927,344
season,NEM,-0.226202715502292,0.607376197041315,3.71262742536813,2,9.2,-1566128.08963937,344
season,SWM,0.635685830700893,0.413820156349181,7.89546702093369,3.15,20.05,-90831.2657822087,344
annual,2012,-2.16356117839705,5,4.20458322207837,4.01,7.87,-147013.828152497,345
annual,2013,-0.457081249907223,0.628937957572519,4.20535312902352,2.32,10.37,-547494.44966821,345
annual,2014,0.27779284242567,0.528124807590385,3.64827006906089,1.79,9.16,-528868.509401376,345
interannual,2012-4,-0.0971517995794964,0.574972858196811,3.90176135243557,2.03,9.72,-1680482.62873835,345
season,NEM,-0.218099652007879,0.605961950067348,3.70965839986539,1.99,9.19,-1565929.23711899,345
season,SWM,0.601021815967982,0.416058764839264,7.93592950105397,3.19,20.15,-89969.3742795046,345
annual,2012,-2.16442226466509,5,4.2082052901865,4.01,7.88,-148824.067611863,346
annual,2013,-0.462485356021393,0.629673380227591,4.2135230105414,2.32,10.39,-548168.662082163,346
annual,2014,0.284485843581062,0.527455071485137,3.64172065917727,1.78,9.15,-528946.213535449,346
interannual,2012-4,-0.104289671623724,0.576125231838476,3.90311875357047,2.03,9.72,-1683138.41466192,346
season,NEM,-0.223986876715222,0.607003285976843,3.71153491962614,2,9.19,-1567551.9027583,346
season,SWM,0.571907835637124,0.419031851831153,7.8605741479556,3.18,19.96,-91118.3453778469,346
annual,2012,-2.16513607479501,5,4.21121022209926,4.02,7.88,-147633.31742613,347
annual,2013,-0.468952488346773,0.631080269903935,4.21297583889071,2.32,10.39,-549581.145214345,347
annual,2014,0.29840443833562,0.525387270904235,3.64644352374027,1.78,9.16,-527274.336726538,347
interannual,2012-4,-0.103801472974599,0.575919498701149,3.9059360109405,2.03,9.73,-1680266.53709026,347
season,NEM,-0.22805881071018,0.607531820347926,3.71654660759609,2,9.2,-1565495.7653853,347
season,SWM,0.626828573848762,0.414508961950038,7.89327880192467,3.16,20.04,-90518.3080871137,347
annual,2012,-2.16036332333448,4.8956431247558,4.19423870048633,3.99,7.86,-149395.727818826,348
annual,2013,-0.456909645787086,0.628667844148896,4.20999410872572,2.32,10.39,-547125.419051188,348
annual,2014,0.280197813077302,0.527741335154423,3.64971711365324,1.78,9.17,-527595.996646331,348
interannual,2012-4,-0.10948913378251,0.576980435955543,3.90383042311948,2.03,9.72,-1682497.56976127,348
season,NEM,-0.229390636068026,0.607971649726624,3.71309458409904,2,9.2,-1566649.6003844,348
season,SWM,0.567010893070709,0.419863201949653,7.81517099202765,3.16,19.84,-91481.4860041557,348
annual,2012,-2.16354920996622,4.92814639005847,4.20662255470475,4.01,7.88,-148240.21057111,349
annual,2013,-0.456565103104804,0.628443407580563,4.2130076751331,2.32,10.39,-545833.097376754,349
annual,2014,0.280890692100366,0.527746561834862,3.64704978983536,1.78,9.16,-527967.399326453,349
interannual,2012-4,-0.105369591021809,0.576098745184625,3.90794444122465,2.03,9.73,-1678108.7078406,349
season,NEM,-0.227707350796656,0.607463539136485,3.71654634797579,2,9.2,-1563826.39049471,349
season,SWM,0.611719574226476,0.414638115952364,7.99976347641375,3.2,20.31,-89625.8390893075,349
annual,2012,-2.15710043655694,4.8419332603855,4.1822949878402,3.98,7.85,-149823.213802742,350
annual,2013,-0.46765268672444,0.631151108633071,4.20611012139866,2.32,10.37,-549589.464958149,350
annual,2014,0.274570471947742,0.528478630144749,3.65061273693858,1.79,9.17,-528429.061140166,350
interannual,2012-4,-0.0996754404577065,0.575583583164414,3.89755316785588,2.03,9.71,-1683175.84875047,350
season,NEM,-0.222849337055253,0.606978574143082,3.707787789917,2,9.18,-1567621.3715449,350
season,SWM,0.637230075292981,0.413676334604211,7.89837062115869,3.15,20.05,-91119.8012866839,350
annual,2012,-2.16402557338522,4.99529017619462,4.20666836773503,4.01,7.87,-148137.057319489,351
annual,2013,-0.469232616787856,0.631787686743494,4.20025920224919,2.32,10.35,-549951.930124325,351
annual,2014,0.278545528312405,0.527771288626335,3.65495190223847,1.79,9.18,-527670.357110541,351
interannual,2012-4,-0.111180319557005,0.577225291354472,3.90483827652356,2.03,9.73,-1682359.95467875,351
season,NEM,-0.233811365111869,0.608814439423572,3.71346429011713,2,9.19,-1567264.18254034,351
season,SWM,0.628771658538097,0.413259306670967,8.0098171348234,3.2,20.34,-90223.9586748992,351
annual,2012,-2.16451239805036,5,4.20858460706952,4.01,7.88,-148326.079962562,352
annual,2013,-0.45264749828357,0.628195872789003,4.20144917619766,2.31,10.37,-548495.32988518,352
annual,2014,0.282539502814094,0.527456712952258,3.6487717361616,1.78,9.16,-526891.542152525,352
interannual,2012-4,-0.108113122033125,0.576752704158536,3.90366718449894,2.03,9.72,-1682630.85722915,352
season,NEM,-0.227845240524495,0.607613569157242,3.71419055505376,2,9.2,-1566587.89989402,352
season,SWM,0.55582778117632,0.421320057666674,7.75735261916572,3.15,19.69,-91956.3246584641,352
annual,2012,-2.16223510125685,4.91861423005357,4.20138744881562,4,7.87,-148421.04045817,353
annual,2013,-0.476792361552641,0.632229035649522,4.22343979791485,2.33,10.41,-547144.881800149,353
annual,2014,0.281550965056161,0.527559515076099,3.64963293248463,1.78,9.17,-528104.961328342,353
interannual,2012-4,-0.103693184965247,0.575798688321504,3.90829041625407,2.03,9.74,-1682257.49925114,353
season,NEM,-0.223471079052095,0.606603126702598,3.71729015940626,2,9.21,-1567586.24311662,353
season,SWM,0.569258665948359,0.418985352282225,7.88615157476392,3.19,20.02,-90338.5207600286,353
annual,2012,-2.15938924292407,4.89727342302216,4.1901043904229,3.99,7.85,-149793.091342372,354
annual,2013,-0.460817827951143,0.62984076303742,4.20319425362451,2.32,10.37,-548346.596105375,354
annual,2014,0.289766495243439,0.527011824311025,3.63432908296888,1.78,9.13,-528373.417143378,354
interannual,2012-4,-0.101631794890809,0.576074621823153,3.89391675844038,2.03,9.7,-1683621.94023128,354
season,NEM,-0.224421133714622,0.607576551420764,3.70219944163865,1.99,9.17,-1567876.17693936,354
season,SWM,0.612239884942155,0.415420462262585,7.91349303401345,3.17,20.09,-90881.1697385427,354
annual,2012,-2.16238442587177,4.89945288211514,4.20260539242522,4,7.88,-148813.696400381,355
annual,2013,-0.462892431696615,0.630214567880162,4.20453680248991,2.32,10.37,-549602.348878067,355
annual,2014,0.264133958747322,0.529964374212142,3.64932627608999,1.79,9.16,-529482.894415075,355
interannual,2012-4,-0.112144983666757,0.57738169563513,3.90503384544636,2.03,9.73,-1684036.2684975,355
season,NEM,-0.233927632284231,0.608746574389964,3.71518650973332,2,9.2,-1568978.99989527,355
season,SWM,0.615872237736482,0.415074410493383,7.92083747549171,3.17,20.11,-90543.7821790733,355
annual,2012,-2.16393793113221,5,4.20616760874977,4.01,7.87,-148650.514476588,356
annual,2013,-0.463178975695911,0.63011450263272,4.20771728418725,2.32,10.38,-548659.259615576,356
annual,2014,0.281987093436516,0.527508842628568,3.64939485088409,1.78,9.17,-525406.800665743,356
interannual,2012-4,-0.102620881681743,0.575809890058721,3.90384440123034,2.03,9.73,-1677104.79815191,356
season,NEM,-0.224943883394795,0.607235787121451,3.71063918187932,2,9.19,-1561645.01591099,356
season,SWM,0.600690615777611,0.415950374601397,7.94985470843588,3.19,20.19,-90629.449546569,356
annual,2012,-2.16112787863983,5,4.19436464821354,4,7.85,-148669.604358657,357
annual,2013,-0.462381990781053,0.629509868077734,4.21632916344778,2.32,10.4,-547325.055177247,357
annual,2014,0.309890685333594,0.524419685277566,3.63074032072013,1.77,9.12,-528911.995375896,357
interannual,2012-4,-0.0925270221478665,0.57443569105755,3.89611556017981,2.02,9.71,-1679542.14955947,357
season,NEM,-0.214716104791004,0.605623331787878,3.70362177413511,1.99,9.18,-1564004.01471323,357
season,SWM,0.629711785546389,0.413874587299932,7.93703416507515,3.17,20.15,-90862.9458930106,357
annual,2012,-2.16232128728489,4.9154475479646,4.20184631494209,4,7.87,-149128.931771469,358
annual,2013,-0.463787952584355,0.630065059672256,4.21125781751689,2.32,10.39,-549662.198502323,358
annual,2014,0.297183235738897,0.525606275772685,3.64499530108053,1.78,9.16,-525553.312098456,358
interannual,2012-4,-0.108362903336115,0.576862733412579,3.90212552648026,2.03,9.72,-1685093.88383713,358
season,NEM,-0.230510759557706,0.608232779720646,3.71227647473964,2,9.19,-1568978.21938801,358
season,SWM,0.60045118387459,0.417001821618859,7.84312352748503,3.16,19.91,-91717.3822788053,358
